2500元/月 付1押2, 1室1厅1卫,50平方米 朝南 高层(共26层),精装修,公寓,敏捷华美国际 (番禺 汉溪长隆)
2500元/月 付1押2, 2室2厅1卫,72平方米 朝南 低层(共6层),简单装修,普通住宅,顺德碧桂园绿茵居 (番禺 顺德碧桂园)
6500元/月 付1押2, 4室2厅3卫,164平方米 南北 高层(共23层),精装修,普通住宅,广州雅居乐花园 (番禺 广州雅居乐)
5500元/月 面议, 4室2厅2卫,156平方米 朝南 高层(共11层),精装修,普通住宅,广州雅居乐花园雅逸庭 (番禺 广州雅居乐)
2100元/月 付1押2, 2室2厅1卫,66平方米 朝南 共3层,精装修,普通住宅,祈福新邨A区 (番禺 祈福)
2600元/月 付1押2, 2室1厅1卫,70平方米 南北 中层(共7层),毛坯,普通住宅,康乐园 (番禺 市桥)
2800元/月 付1押2, 2室2厅1卫,105平方米 朝南 高层(共11层),精装修,普通住宅,亚运城运动员村 (番禺 亚运城)
2600元/月 付1押2, 3室1厅1卫,96平方米 朝南 中层(共12层),精装修,普通住宅,鸿基花园 (番禺 市桥)
3200元/月 付1押2, 2室2厅1卫,78平方米 朝南 中层(共35层),毛坯,普通住宅,祈福缤纷汇 (番禺 祈福)
3200元/月 付1押2, 3室2厅1卫,91平方米 朝南 高层(共12层),精装修,普通住宅,华南新城 (番禺 星河湾)
3400元/月 付1押2, 2室2厅1卫,101平方米 南北 高层(共8层),精装修,普通住宅,华南碧桂园翠山蓝天(别墅) (番禺 南村)
4000元/月 付1押2, 4室2厅2卫,116平方米 朝北 高层(共26层),精装修,普通住宅,方圆云山诗意 (番禺 石基)
2800元/月 付3押1, 2室2厅2卫,62平方米 朝东 低层(共33层),精装修,普通住宅,祈福缤纷汇 (番禺 祈福)
5900元/月 付1押2, 4室2厅2卫,169平方米 南北 中层(共15层),精装修,普通住宅,广州雅居乐花园 (番禺 广州雅居乐)
1500元/月 付1押2, 1室1厅1卫,42平方米 朝南 高层(共18层),精装修,普通住宅,领秀公馆 (番禺 市桥)
15000元/月 付1押2, 5室2厅4卫,261平方米 南北 共3层,豪华装修,别墅,广州雅居乐花园 (番禺 广州雅居乐)
2900元/月 付1押2, 3室2厅2卫,93平方米 南北 高层(共18层),豪华装修,普通住宅,尚东尚筑 (番禺 石基)
2600元/月 付3押1, 3室2厅1卫,102平方米 朝南 中层(共6层),精装修,普通住宅,祈福新邨海晴居 (番禺 祈福)
2900元/月 付1押2, 1室1厅1卫,56平方米 西南 中层(共22层),精装修,公寓,敏捷上城国际 (番禺 南村)
3500元/月 付1押2, 3室2厅2卫,122平方米 朝南 高层(共11层),简单装修,普通住宅,运动员村一区 (番禺 亚运城)
5500元/月 付1押2, 4室2厅2卫,170平方米 东南 中层(共19层),精装修,公寓,海印星玥 (番禺 南村)
3800元/月 付1押2, 3室2厅2卫,132平方米 朝南 中层(共33层),豪华装修,普通住宅,祈福新邨倚云居 (番禺 祈福)
2800元/月 付1押2, 2室2厅1卫,70平方米 朝北 高层(共6层),精装修,普通住宅,华南新城 (番禺 星河湾)
3400元/月 付1押2, 3室2厅2卫,139平方米 南北 中层(共25层),豪华装修,普通住宅,东湖洲花园A区 (番禺 石基)
3900元/月 付1押2, 3室2厅1卫,101平方米 朝南 中层(共11层),豪华装修,普通住宅,华南碧桂园翠云山 (番禺 南村)
2800元/月 付1押2, 2室2厅2卫,89平方米 朝南 中层(共28层),毛坯,普通住宅,顺德碧桂园喜居 (番禺 顺德碧桂园)
4500元/月 付1押2, 3室2厅1卫,96平方米 西南 中层(共33层),精装修,普通住宅,广州雅居乐花园十年小雅 (番禺 广州雅居乐)
2700元/月 付1押2, 2室2厅1卫,77平方米 朝北 中层(共32层),精装修,普通住宅,尚上名筑 (番禺 石楼)
1800元/月 付1押2, 2室2厅1卫,75平方米 朝南 低层(共7层),毛坯,普通住宅,乳芳园 (番禺 大石)
3300元/月 付1押2, 2室1厅1卫,55平方米 朝南 高层(共17层),豪华装修,公寓,敏捷华美国际 (番禺 汉溪长隆)
2800元/月 付1押2, 3室1厅1卫,75平方米 朝南 高层(共7层),简单装修,普通住宅,吉祥北园 (番禺 洛溪)
6000元/月 付1押2, 4室2厅2卫,155平方米 南北 中层(共28层),豪华装修,普通住宅,锦绣银湾 (番禺 大石)
2000元/月 付1押2, 2室2厅2卫,57平方米 南北 共4层,毛坯,普通住宅,祈福新邨C区 (番禺 祈福)
5500元/月 付1押2, 5室2厅2卫,239平方米 朝南 共3层,精装修,别墅,祈福新邨B区 (番禺 祈福)
3000元/月 付1押2, 1室1厅1卫,53平方米 朝南 中层(共17层),精装修,普通住宅,番禺万达广场 (番禺 汉溪长隆)
2800元/月 面议, 3室2厅1卫,105平方米 朝东 中层(共21层),精装修,普通住宅,祈福新邨活力花园 (番禺 祈福)
3700元/月 付1押2, 3室2厅1卫,93平方米 朝北 中层(共30层),豪华装修,普通住宅,招商金山谷领仕 (番禺 祈福)
4000元/月 付1押2, 3室2厅1卫,98平方米 西南 高层(共33层),精装修,普通住宅,广州雅居乐花园十年小雅 (番禺 广州雅居乐)
4300元/月 付1押2, 3室2厅2卫,91平方米 东南 高层(共18层),精装修,普通住宅,锦绣香江山水华府 (番禺 汉溪长隆)
2200元/月 付1押2, 2室1厅1卫,78平方米 朝东 中层(共8层),简单装修,普通住宅,桥福园 (番禺 市桥东)
3200元/月 付1押2, 3室2厅1卫,90平方米 南北 中层(共6层),精装修,普通住宅,彩虹花园 (番禺 洛溪)
2200元/月 付1押2, 2室2厅1卫,78平方米 朝东 中层(共6层),毛坯,普通住宅,富丽广场（番禺) (番禺 大石)
2000元/月 付1押2, 2室2厅1卫,57平方米 南北 共4层,精装修,普通住宅,祈福新邨A区 (番禺 祈福)
4800元/月 付1押2, 2室2厅1卫,70平方米 东南 高层(共8层),精装修,普通住宅,东晖园 (番禺 市桥东)
2800元/月 付1押2, 2室2厅1卫,77平方米 朝南 低层(共32层),精装修,普通住宅,祈福缤纷汇 (番禺 祈福)
2200元/月 付1押2, 3室2厅2卫,97平方米 朝南 中层(共18层),精装修,普通住宅,顺德碧桂园芷兰湾 (番禺 顺德碧桂园)
8000元/月 付1押2, 4室2厅3卫,212平方米 东南 中层(共20层),豪华装修,普通住宅,广州雅居乐花园天域 (番禺 广州雅居乐)
3600元/月 付2押1, 2室2厅1卫,53平方米 朝南 高层(共11层),精装修,公寓,招商城市主场 (番禺 汉溪长隆)
6000元/月 付1押2, 3室2厅2卫,125平方米 南北 低层(共28层),豪华装修,普通住宅,锦绣银湾 (番禺 大石)
2100元/月 付1押1, 1室1厅1卫,55平方米 东南 中层(共29层),精装修,普通住宅,奥园养生广场 (番禺 市桥南)
15000元/月 付1押2, 6室2厅3卫,300平方米 南北 共3层,简单装修,普通住宅,裕景花园东区 (番禺 洛溪)
3200元/月 付1押2, 3室2厅2卫,115平方米 朝南 低层(共18层),精装修,普通住宅,番禺喜盈雅境 (番禺 市桥南)
10000元/月 付1押2, 4室2厅3卫,230平方米 南北 高层(共19层),毛坯,普通住宅,锦绣香江山水华府 (番禺 汉溪长隆)
4000元/月 付1押2, 3室2厅2卫,106平方米 朝南 中层(共11层),精装修,普通住宅,广州雅居乐花园浅山小筑 (番禺 广州雅居乐)
3800元/月 付2押1, 3室2厅1卫,96平方米 东南 中层(共8层),精装修,普通住宅,华南碧桂园翠山蓝天 (番禺 南村)
4500元/月 付1押2, 3室2厅1卫,97平方米 朝南 低层(共23层),精装修,普通住宅,广州雅居乐花园一尺山居 (番禺 广州雅居乐)
6000元/月 付1押2, 3室2厅2卫,143平方米 朝南 低层(共9层),毛坯,普通住宅,星河湾三期(荟心园) (番禺 星河湾)
4900元/月 付2押1, 3室1厅1卫,108平方米 朝南 高层(共23层),精装修,普通住宅,新月明珠花园 (番禺 大石)
2600元/月 付1押2, 2室1厅1卫,45平方米 朝南 中层(共19层),豪华装修,公寓,中环品悦 (番禺 大石)
3200元/月 付1押2, 3室2厅2卫,136平方米 朝南 中层(共6层),精装修,普通住宅,东怡新区(东景园) (番禺 石基)
2500元/月 付1押2, 2室2厅1卫,78平方米 南北 低层(共7层),豪华装修,普通住宅,康乐园 (番禺 市桥)
3100元/月 付1押2, 3室2厅2卫,89平方米 朝南 高层(共35层),精装修,普通住宅,祈福新邨祈福名都 (番禺 祈福)
3500元/月 付1押1, 4室2厅2卫,117平方米 朝南 高层(共6层),豪华装修,普通住宅,祈福新邨山泉居 (番禺 祈福)
2300元/月 付1押2, 1室1厅1卫,50平方米 朝南 中层(共26层),精装修,普通住宅,敏捷华美国际 (番禺 汉溪长隆)
4300元/月 付1押2, 3室2厅1卫,78平方米 朝南 高层(共17层),精装修,公寓,敏捷华美国际 (番禺 汉溪长隆)
3000元/月 付1押2, 3室2厅2卫,94平方米 南北 中层(共33层),精装修,普通住宅,祈福缤纷汇 (番禺 祈福)
5000元/月 面议, 3室2厅1卫,106平方米 朝南 高层(共30层),精装修,普通住宅,雅居乐剑桥郡剑桥汇 (番禺 广州雅居乐)
5500元/月 面议, 4室2厅2卫,151平方米 朝南 中层(共20层),精装修,普通住宅,祈福新邨活力花园 (番禺 祈福)
3200元/月 付1押2, 3室2厅2卫,108平方米 东南 中层(共12层),精装修,普通住宅,华南新城 (番禺 星河湾)
3600元/月 付1押1, 2室2厅1卫,48平方米 南北 低层(共26层),毛坯,公寓,奥园城市天地 (番禺 汉溪长隆)
4200元/月 付1押2, 2室2厅2卫,107平方米 南北 中层(共28层),精装修,普通住宅,锦绣银湾 (番禺 大石)
3500元/月 付1押2, 2室2厅1卫,54平方米 朝南 中层(共17层),精装修,公寓,敏捷华美国际 (番禺 汉溪长隆)
5400元/月 付1押2, 3室2厅2卫,128平方米 东南 高层(共17层),精装修,普通住宅,雅居乐鸿禧华庭 (番禺 市桥)
3500元/月 付1押2, 2室2厅1卫,86平方米 朝北 共5层,简单装修,普通住宅,南国奥园 (番禺 汉溪长隆)
2500元/月 付1押2, 3室2厅1卫,80平方米 朝南 共4层,精装修,普通住宅,祈福新邨湖景居 (番禺 祈福)
4200元/月 付1押2, 3室2厅2卫,98平方米 朝南 中层(共32层),精装修,普通住宅,祈福缤纷汇 (番禺 祈福)
3000元/月 付1押2, 3室2厅2卫,90平方米 南北 中层(共8层),精装修,普通住宅,上漖海滨花园 (番禺 洛溪)
1800元/月 付1押2, 3室2厅1卫,109平方米 朝南 高层(共7层),精装修,普通住宅,榕苑 (番禺 石楼)
2600元/月 付1押2, 2室2厅1卫,70平方米 南北 中层(共6层),精装修,普通住宅,吉祥南街小区 (番禺 洛溪)
3500元/月 付1押2, 2室2厅1卫,80平方米 东西 低层(共23层),精装修,普通住宅,广州雅居乐花园 (番禺 广州雅居乐)
3200元/月 付1押2, 3室2厅2卫,90平方米 朝南 中层(共6层),精装修,普通住宅,洛涛北区 (番禺 洛溪)
3000元/月 付1押2, 1室1厅1卫,50平方米 朝北 中层(共21层),毛坯,公寓,奥园城市天地 (番禺 汉溪长隆)
4500元/月 付1押2, 4室2厅2卫,183平方米 朝南 高层(共6层),豪华装修,普通住宅,祈福新邨山泉居 (番禺 祈福)
3300元/月 付1押2, 3室2厅2卫,89平方米 东南 高层(共9层),精装修,普通住宅,丽江花园丽字楼 (番禺 南浦)
2800元/月 付1押2, 2室2厅1卫,78平方米 朝南 中层(共30层),毛坯,普通住宅,祈福新邨倚湖湾 (番禺 祈福)
2600元/月 付1押2, 2室2厅2卫,56平方米 朝南 中层(共31层),豪华装修,普通住宅,祈福缤纷汇 (番禺 祈福)
4500元/月 付1押2, 2室1厅1卫,106平方米 朝南 中层(共20层),豪华装修,普通住宅,四海城 (番禺 南村)
3900元/月 付1押2, 3室2厅1卫,93平方米 南北 中层(共29层),毛坯,普通住宅,招商金山谷领仕 (番禺 祈福)
3100元/月 付1押2, 2室2厅1卫,72平方米 南北 中层(共21层),精装修,普通住宅,尚东数字居 (番禺 星河湾)
3500元/月 付1押2, 3室1厅1卫,88平方米 朝东 中层(共8层),精装修,普通住宅,丹桂园 (番禺 市桥)
4200元/月 付1押2, 2室2厅2卫,89平方米 南北 中层(共9层),精装修,普通住宅,星河湾一期(朗心园) (番禺 星河湾)
1500元/月 付1押2, 1室1厅1卫,40平方米 朝南 高层(共11层),精装修,公寓,城联大厦 (番禺 大石)
3000元/月 付1押2, 1室1厅1卫,38平方米 朝南 高层(共35层),精装修,普通住宅,万科欧泊 (番禺 南村)
4000元/月 付1押2, 2室2厅2卫,107平方米 朝南 中层(共11层),精装修,普通住宅,东海花园 (番禺 洛溪)
5000元/月 付1押2, 3室2厅2卫,95平方米 西北 低层(共35层),豪华装修,普通住宅,万科欧泊 (番禺 南村)
2400元/月 付1押2, 2室2厅1卫,67平方米 朝北 中层(共6层),精装修,普通住宅,祈福新邨蝶舞轩 (番禺 祈福)
2200元/月 付1押2, 1室1厅1卫,50平方米 朝南 中层(共25层),豪华装修,公寓,敏捷华美国际 (番禺 汉溪长隆)
3300元/月 付1押2, 1室1厅1卫,39平方米 朝南 高层(共38层),豪华装修,普通住宅,保利大都汇 (番禺 汉溪长隆)
2400元/月 付1押2, 2室2厅1卫,73平方米 东南 高层(共8层),精装修,普通住宅,彩虹花园 (番禺 洛溪)
1800元/月 付1押2, 2室1厅1卫,58平方米 朝南 中层(共8层),精装修,普通住宅,凯跃大厦 (番禺 大石)
2800元/月 付1押2, 1室0厅1卫,40平方米 朝南 低层(共29层),豪华装修,公寓,敏捷华美国际 (番禺 汉溪长隆)
4500元/月 付1押2, 2室2厅2卫,107平方米 东南 中层(共18层),精装修,普通住宅,丽江花园左岸 (番禺 南浦)
2200元/月 付1押2, 1室1厅1卫,48平方米 西南 中层(共27层),精装修,公寓,奥园广场 (番禺 市桥南)
4200元/月 付1押2, 2室2厅1卫,87平方米 东北 低层(共20层),精装修,普通住宅,锦绣香江山水华府 (番禺 汉溪长隆)
2000元/月 付1押2, 2室2厅1卫,52平方米 朝南 共4层,精装修,普通住宅,祈福新邨C区 (番禺 祈福)
2900元/月 付1押2, 2室2厅1卫,78平方米 朝南 中层(共7层),简单装修,普通住宅,康乐园 (番禺 市桥)
2200元/月 付1押2, 2室2厅1卫,55平方米 朝南 中层(共13层),精装修,公寓,亚运源筑 (番禺 亚运城)
4000元/月 面议, 3室2厅2卫,109平方米 朝南 中层(共32层),精装修,普通住宅,招商金山谷尚层 (番禺 祈福)
2500元/月 付1押2, 1室1厅1卫,41平方米 朝南 高层(共7层),毛坯,普通住宅,招商金山谷 (番禺 祈福)
900元/月 付1押1, 1室1厅1卫,50平方米 朝南 高层(共7层),精装修,公寓,新月明珠花园 (番禺 大石)
2600元/月 付1押2, 2室1厅1卫,54平方米 南北 中层(共26层),精装修,普通住宅,中环品悦 (番禺 大石)
4100元/月 付1押2, 3室2厅2卫,95平方米 东南 中层(共32层),精装修,普通住宅,万科欧泊 (番禺 南村)
3500元/月 付1押2, 3室2厅2卫,100平方米 朝南 低层(共9层),其他,普通住宅,昊龙花园南区 (番禺 市桥南)
3300元/月 付1押2, 2室1厅1卫,90平方米 朝北 高层(共7层),精装修,普通住宅,富丽广场康美居 (番禺 大石)
4300元/月 付1押2, 3室2厅1卫,91平方米 朝南 低层(共22层),精装修,普通住宅,锦绣香江山水华府 (番禺 汉溪长隆)
1500元/月 付1押2, 1室1厅1卫,40平方米 东南 中层(共7层),简单装修,普通住宅,北丽园 (番禺 市桥)
2500元/月 付1押2, 2室2厅1卫,75平方米 朝南 高层(共7层),精装修,普通住宅,富丽广场康美居 (番禺 大石)
5800元/月 付1押2, 4室2厅3卫,159平方米 南北 低层(共30层),豪华装修,普通住宅,雅居乐剑桥郡佰利山 (番禺 广州雅居乐)
2600元/月 付1押2, 2室1厅1卫,40平方米 朝北 低层(共22层),精装修,普通住宅,招商城市主场 (番禺 汉溪长隆)
4000元/月 付1押2, 3室2厅2卫,112平方米 东南 低层(共11层),简单装修,普通住宅,自在城市花园 (番禺 汉溪长隆)
8900元/月 付1押2, 5室2厅2卫,320平方米 东南 共3层,中等装修,普通住宅,裕景花园 (番禺 洛溪)
11000元/月 付1押2, 4室2厅3卫,195平方米 南北 中层(共15层),豪华装修,普通住宅,星河湾五期 (番禺 星河湾)
2800元/月 付1押2, 3室2厅2卫,100平方米 朝南 高层(共12层),精装修,普通住宅,怡景苑 (番禺 市桥南)
3600元/月 付1押2, 3室2厅2卫,90平方米 南北 中层(共8层),毛坯,普通住宅,上漖海滨花园 (番禺 洛溪)
2900元/月 付1押2, 3室2厅2卫,112平方米 东南 中层(共15层),精装修,普通住宅,东方白云花园 (番禺 市桥)
4000元/月 付1押2, 3室2厅1卫,83平方米 西北 高层(共18层),精装修,普通住宅,广州雅居乐花园新地 (番禺 广州雅居乐)
5500元/月 付1押2, 5室2厅2卫,115平方米 朝南 低层(共21层),豪华装修,普通住宅,敏捷上品公馆 (番禺 祈福)
5500元/月 付1押2, 3室2厅2卫,156平方米 南北 中层(共36层),毛坯,普通住宅,中海蓝湾 (番禺 洛溪)
4000元/月 付1押2, 3室2厅1卫,101平方米 朝南 中层(共11层),精装修,普通住宅,广州雅居乐花园 (番禺 广州雅居乐)
2500元/月 付1押2, 3室1厅1卫,88平方米 朝南 高层(共7层),其他,普通住宅,绿庭雅苑 (番禺 市桥南)
3500元/月 付1押2, 3室2厅1卫,96平方米 东南 中层(共32层),精装修,普通住宅,广州雅居乐花园十年小雅 (番禺 广州雅居乐)
2800元/月 付1押2, 2室2厅1卫,70平方米 朝南 高层(共18层),精装修,普通住宅,光明大厦 (番禺 市桥)
3000元/月 付1押2, 3室1厅1卫,84平方米 南北 中层(共6层),豪华装修,普通住宅,吉祥北园B区 (番禺 洛溪)
3400元/月 付1押2, 3室2厅2卫,99平方米 朝南 中层(共12层),精装修,普通住宅,广地花园 (番禺 星河湾)
2600元/月 付1押2, 1室1厅1卫,40平方米 朝东 高层(共10层),毛坯,普通住宅,番禺万达广场 (番禺 汉溪长隆)
3500元/月 付1押2, 3室2厅2卫,89平方米 朝南 中层(共6层),简单装修,普通住宅,华南碧桂园翡翠苑 (番禺 南村)
2100元/月 付1押2, 3室2厅1卫,57平方米 朝南 共5层,中等装修,普通住宅,祈福新邨翠怡居 (番禺 祈福)
2300元/月 付1押2, 2室2厅1卫,68平方米 东北 低层(共11层),精装修,普通住宅,盛恒家园梦想家 (番禺 石基)
3700元/月 付1押2, 2室2厅1卫,54平方米 东南 高层(共17层),精装修,公寓,敏捷华美国际 (番禺 汉溪长隆)
950元/月 付1押1, 1室1厅1卫,52平方米 朝南 低层(共6层),豪华装修,公寓,富昌花园 (番禺 大石)
4600元/月 付1押2, 3室2厅2卫,99平方米 朝南 中层(共18层),精装修,普通住宅,广州雅居乐花园新地 (番禺 广州雅居乐)
2500元/月 付1押2, 2室1厅1卫,80平方米 朝南 中层(共7层),中等装修,普通住宅,康裕园 (番禺 市桥)
3800元/月 付1押2, 3室2厅2卫,96平方米 西南 中层(共33层),精装修,普通住宅,广州雅居乐花园十年小雅 (番禺 广州雅居乐)
2200元/月 付1押2, 2室1厅1卫,72平方米 朝南 低层(共7层),精装修,普通住宅,美心东苑 (番禺 石基)
1200元/月 付1押2, 1室0厅1卫,10平方米 西南 高层(共8层),简单装修,普通住宅,吉祥楼 (番禺 洛溪)
3000元/月 面议, 3室2厅1卫,90平方米 朝南 低层(共16层),精装修,普通住宅,方圆云山诗意 (番禺 石基)
2500元/月 付1押2, 2室2厅1卫,85平方米 东南 中层(共33层),精装修,普通住宅,祈福新邨晓峰园 (番禺 祈福)
3000元/月 付1押2, 1室1厅1卫,55平方米 南北 低层(共17层),精装修,普通住宅,星河湾二期 (番禺 星河湾)
3600元/月 付1押2, 1室2厅1卫,48平方米 东南 中层(共21层),豪华装修,公寓,奥园城市天地 (番禺 汉溪长隆)
12000元/月 付1押2, 4室2厅2卫,194平方米 南北 高层(共18层),豪华装修,其他,星河湾五期 (番禺 星河湾)
4000元/月 付1押2, 3室2厅2卫,91平方米 东南 高层(共18层),精装修,普通住宅,锦绣香江山水华府 (番禺 汉溪长隆)
3300元/月 付1押2, 2室2厅2卫,85平方米 朝南 中层(共18层),精装修,普通住宅,富豪山庄景峰豪庭 (番禺 祈福)
4200元/月 付1押2, 3室2厅2卫,97平方米 东南 高层(共38层),豪华装修,普通住宅,万科欧泊 (番禺 南村)
2000元/月 付1押2, 1室1厅1卫,47平方米 朝东 低层(共33层),精装修,普通住宅,祈福缤纷汇 (番禺 祈福)
3000元/月 付1押2, 2室1厅1卫,58平方米 西南 低层(共22层),精装修,公寓,敏捷上城国际 (番禺 南村)
1900元/月 付1押2, 3室2厅1卫,78平方米 朝南 中层(共6层),精装修,普通住宅,祈福新邨山泉居 (番禺 祈福)
2300元/月 付1押2, 1室1厅1卫,40平方米 朝北 中层(共24层),精装修,普通住宅,招商金山谷e度 (番禺 祈福)
2600元/月 付1押2, 3室2厅1卫,93平方米 朝南 中层(共8层),简单装修,普通住宅,德丰园 (番禺 市桥东)
2300元/月 付3押1, 2室1厅1卫,66平方米 东南 高层(共9层),豪华装修,普通住宅,丽江花园丽字楼 (番禺 南浦)
8000元/月 付1押2, 5室2厅3卫,212平方米 南北 高层(共23层),豪华装修,普通住宅,广州雅居乐花园天域 (番禺 广州雅居乐)
2300元/月 付2押1, 2室2厅1卫,66平方米 西南 低层(共32层),精装修,普通住宅,侨基花园 (番禺 市桥)
3800元/月 付1押2, 3室2厅2卫,148平方米 东南 中层(共11层),豪华装修,普通住宅,华南碧桂园翠云山 (番禺 南村)
8000元/月 付1押2, 4室3厅3卫,176平方米 南北 共3层,精装修,别墅,广州雅居乐花园 (番禺 广州雅居乐)
2300元/月 付1押2, 2室2厅1卫,110平方米 朝南 中层(共6层),精装修,普通住宅,东方白云花园 (番禺 市桥)
3000元/月 付1押2, 2室2厅1卫,71平方米 朝东 中层(共33层),精装修,普通住宅,祈福缤纷汇 (番禺 祈福)
6500元/月 付1押2, 4室2厅2卫,163平方米 东南 低层(共32层),简单装修,普通住宅,长隆珑翠 (番禺 大石)
3600元/月 付1押2, 3室2厅2卫,80平方米 南北 低层(共6层),精装修,普通住宅,洛涛北区 (番禺 洛溪)
3300元/月 付1押2, 3室2厅2卫,90平方米 朝南 低层(共7层),精装修,普通住宅,广州奥林匹克花园 (番禺 洛溪)
2500元/月 付3押1, 2室1厅1卫,88平方米 朝南 低层(共20层),毛坯,其他,亚运源筑 (番禺 亚运城)
3500元/月 付1押2, 3室2厅2卫,109平方米 东南 中层(共16层),精装修,普通住宅,华荟南景园 (番禺 市桥南)
4000元/月 付1押2, 2室1厅1卫,60平方米 朝南 高层(共20层),精装修,普通住宅,保利红馆 (番禺 汉溪长隆)
4200元/月 付1押2, 4室2厅3卫,161平方米 朝南 共1层,豪华装修,别墅,顺德碧桂园蓝天花语 (番禺 顺德碧桂园)
6500元/月 付1押2, 4室2厅2卫,150平方米 东南 低层(共33层),精装修,普通住宅,广州雅居乐花园十年小雅 (番禺 广州雅居乐)
3000元/月 付1押2, 2室2厅1卫,77平方米 朝北 低层(共33层),精装修,普通住宅,祈福缤纷汇 (番禺 祈福)
1600元/月 付1押2, 2室2厅1卫,65平方米 朝南 低层(共6层),精装修,普通住宅,顺德碧桂园碧桂花园 (番禺 顺德碧桂园)
4000元/月 付1押2, 3室2厅1卫,86平方米 朝南 中层(共11层),简单装修,普通住宅,广州雅居乐花园新地 (番禺 广州雅居乐)
4500元/月 付1押2, 3室2厅2卫,100平方米 南北 高层(共6层),精装修,普通住宅,广州奥林匹克花园 (番禺 洛溪)
4300元/月 付1押2, 3室2厅2卫,98平方米 朝南 低层(共11层),精装修,普通住宅,广州雅居乐花园新地 (番禺 广州雅居乐)
6300元/月 付1押2, 3室2厅2卫,148平方米 南北 共9层,简单装修,普通住宅,星河湾三期(悦心园) (番禺 星河湾)
2200元/月 付1押2, 2室2厅1卫,78平方米 朝南 中层(共8层),精装修,普通住宅,乳芳园 (番禺 大石)
4500元/月 付1押2, 2室1厅1卫,78平方米 东南 中层(共13层),毛坯,公寓,大学小筑 (番禺 大学城)
3200元/月 付2押1, 3室2厅1卫,121平方米 南北 中层(共6层),精装修,普通住宅,吉祥北园B区 (番禺 洛溪)
2400元/月 付1押2, 1室0厅1卫,50平方米 朝南 中层(共26层),豪华装修,公寓,敏捷华美国际 (番禺 汉溪长隆)
11000元/月 付1押2, 6室2厅4卫,255平方米 朝南 共3层,中等装修,别墅,华南碧桂园翠云山(别墅) (番禺 南村)
2700元/月 付1押1, 3室2厅2卫,96平方米 东南 中层(共22层),精装修,普通住宅,保利红馆 (番禺 汉溪长隆)
11000元/月 付1押2, 4室2厅3卫,195平方米 南北 低层(共13层),豪华装修,普通住宅,星河湾五期 (番禺 星河湾)
4000元/月 付1押2, 3室2厅2卫,105平方米 东南 中层(共6层),精装修,普通住宅,保利香槟国际 (番禺 市桥南)
3000元/月 付1押2, 2室1厅1卫,75平方米 朝南 中层(共8层),精装修,普通住宅,吉祥北园C区 (番禺 洛溪)
2500元/月 付1押2, 2室1厅1卫,70平方米 朝南 中层(共7层),精装修,普通住宅,康乐园 (番禺 市桥) 要求： 男女不限
3000元/月 付1押2, 1室1厅1卫,51平方米 朝南 中层(共23层),精装修,公寓,四海城 (番禺 南村)
1500元/月 付1押2, 1室1厅1卫,40平方米 朝南 中层(共7层),简单装修,普通住宅,北丽园 (番禺 市桥)
2300元/月 付1押2, 3室2厅1卫,80平方米 朝南 共4层,精装修,普通住宅,祈福新邨湖景居 (番禺 祈福)
2500元/月 付1押2, 2室2厅1卫,81平方米 朝南 高层(共13层),精装修,普通住宅,越秀可逸阳光 (番禺 市桥南)
3700元/月 付1押2, 3室2厅1卫,95平方米 南北 高层(共18层),精装修,普通住宅,广州雅居乐花园 (番禺 广州雅居乐)
1600元/月 付1押1, 1室1厅1卫,55平方米 朝南 高层(共30层),精装修,公寓,奥园养生广场 (番禺 市桥南)
4000元/月 付1押2, 3室2厅2卫,115平方米 朝南 中层(共11层),精装修,普通住宅,锦绣香江山水园 (番禺 汉溪长隆)
6000元/月 付1押2, 3室2厅1卫,93平方米 东北 低层(共38层),其他,普通住宅,丽江花园如英居 (番禺 南浦)
3300元/月 付1押2, 2室1厅1卫,70平方米 南北 中层(共32层),精装修,普通住宅,祈福新邨缤纷汇 (番禺 祈福)
2550元/月 付3押1, 1室1厅1卫,45平方米 朝南 中层(共15层),精装修,普通住宅,广州奥林匹克花园 (番禺 洛溪)
22000元/月 付1押2, 5室2厅4卫,302平方米 南北 高层(共26层),豪华装修,普通住宅,星河湾六期 (番禺 星河湾)
3500元/月 付1押2, 2室2厅1卫,75平方米 朝南 中层(共25层),毛坯,公寓,敏捷华美国际 (番禺 汉溪长隆)
2300元/月 付1押2, 3室2厅1卫,85平方米 朝南 共5层,精装修,普通住宅,祈福新邨青怡居 (番禺 祈福)
2300元/月 付1押2, 3室2厅1卫,85平方米 东北 高层(共6层),精装修,普通住宅,锦绣生态园 (番禺 钟村)
2500元/月 付1押2, 2室2厅1卫,78平方米 朝南 中层(共18层),简单装修,普通住宅,亚运城媒体村北区 (番禺 亚运城)
6800元/月 付1押2, 4室2厅2卫,149平方米 南北 共33层,简单装修,普通住宅,广州雅居乐花园十年小雅 (番禺 广州雅居乐)
3400元/月 付1押2, 3室2厅1卫,90平方米 朝南 中层(共18层),精装修,普通住宅,星尚名玥花园 (番禺 石基)
10000元/月 付1押2, 5室2厅4卫,260平方米 朝南 共3层,精装修,别墅,广州碧桂园 (番禺 南浦)
2500元/月 付1押2, 3室2厅1卫,85平方米 东北 高层(共6层),精装修,普通住宅,锦绣生态园 (番禺 钟村)
3300元/月 付1押2, 2室1厅1卫,40平方米 朝南 高层(共14层),精装修,普通住宅,招商城市主场 (番禺 汉溪长隆)
